일일경제지표('19.5.29)
"data_date,2019-05-29"

[표]
일일경제지표 (19. 5. 29. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.4 말,5.27,5.28,5.29,전일비,18말비
콜금리 (1일),1.55,1.82,1.73,1.73,1.75,1.75,0,△0.07
CD (91 일),1.66,1.93,1.84,1.84,1.84,1.84,0,△0.09
국고채 (3년),2.14,1.82,1.70,1.65,1.65,1.62,△0.03,△0.20
"회사채 (3년, AA-)",2.68,2.29,2.17,2.13,2.13,2.10,△0.03,△0.18
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,084","9,744","6,493","6,194",△299,-

[주가]
,‘17 말,‘18 말,‘19.4 말,5.27,5.28,5.29,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,203.59","2,044.21","2,048.83","2,023.32",△1.25%,△0.87%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,859","45,813","35,066","80,802",130.43%,-
KOSDAQ,798.42,675.65,754.74,689.67,702.76,691.47,△1.61%,2.34%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",340,"△2,443","△7,159","△4,898",△32,-

[환율]
,‘17 말,‘18 말,‘19.4 말,5.27,5.28,5.29,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,168.20","1,184.50","1,185.80","1,193.90",0.68,7.01
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,167.00","1,183.00","1,185.10","1,192.80",0.65,6.99
￦/ CNY,163.90,162.79,173.32,171.69,171.76,172.75,0.58,6.12
￦/ Y100,949.28,"1,008.86","1,048.84","1,081.44","1,083.42","1,093.21",0.90,8.36
Y/U$,112.77,110.59,111.38,109.53,109.45,109.21,△0.22,△1.25
U$/EUR,1.1927,1.1455,1.1181,1.1202,1.1182,1.1162,△0.18,△2.56
CNY/U$,6.5426,6.8522,6.7401,6.8907,6.9031,6.9122,0.13,0.88

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.4 말,5.27,5.28,5.29,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.58,2.52,2.52,2.52,△0.07,0.28
DOW,"24,719","23,062","26,554","25,586","25,586","25,348",△0.91%,10.94%
NIKKEI,"22,765","20,015","22,259","21,183","21,260","21,003",△1.21%,4.94%
SHANGHAI COMP,"3,307","2,494","3,078","2,892","2,910","2,915",0.16%,16.87%
"외평채가산금리(23년물, bp)",76,63,34,31,31,31,16.00,△32.00
"CDS (5 년, bp)",56,40,32,35,35,37,1.92,△2.94
"CRS (1 년, %)",1.38,1.21,1.10,0.95,0.96,0.94,0.02,△0.27

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.4 말,5.24,5.27,5.28,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,71.63,66.73,66.88,66.31,△0.85%,25.44%
WTI 선물 ($/배럴),60.42,45.33,63.91,58.63,0.00,59.14,0.87%,30.47%
밀 (센트/부셀),427,512,429,409,-,505,23.47%,△1.37%
옥수수 (센트/부셀),351,376,363,404,-,420,3.96%,11.70%
동 ($/톤),"7,157","6,018","6,442","5,919",-,"5,957",0.64%,△1.01%
알루미늄 ($/톤),"2,242","1,881","1,809","1,762",-,"1,773",0.62%,△5.74%

[반도체]
,‘17,‘18,19. 2월,3월,4월,5.24,5.27,5.28,5월 (~28)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.79,5.05,4.25,3.67,3.66,3.63,3.76.
"(%, YoY)",41.6,8.3,△37.5,△44.3,△52.6,△58.0,△58.1,△58.0,△57.3
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.98,4.92,4.96,5.03,5.04,5.06,5.07
"(%, YoY)",33.8,△2.6,△25.3,△27.9,△26.7,△25.2,△25.0,△24.5,△24.6
