일일경제지표('19.6.3)
"data_date,2019-06-03"

[표]
일일경제지표 (19. 6. 3. 월) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.4 말,5.30,5.31,6.3,전일비,18말비
콜금리 (1일),1.55,1.82,1.73,1.75,1.76,1.79,0.03,△0.03
CD (91 일),1.66,1.93,1.84,1.84,1.84,1.82,△0.02,△0.11
국고채 (3년),2.14,1.82,1.70,1.63,1.59,1.58,△0.01,△0.24
"회사채 (3년, AA-)",2.68,2.29,2.17,2.11,2.08,2.07,△0.00,△0.21
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,084","1,922","6,501","9,722","3,221",-

[주가]
,‘17 말,‘18 말,‘19.4 말,5.30,5.31,6.3,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,203.59","2,038.80","2,041.74","2,067.85",1.28%,1.31%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,859","46,866","49,788","50,390",1.21%,-
KOSDAQ,798.42,675.65,754.74,689.33,696.47,697.50,0.15%,3.23%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",340,△308,"2,440","2,659",9,-

[환율]
,‘17 말,‘18 말,‘19.4 말,5.30,5.31,6.3,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,168.20","1,188.80","1,190.90","1,182.10",△0.74,5.95
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,167.00","1,187.90","1,189.50","1,181.20",△0.70,5.95
￦/ CNY,163.90,162.79,173.32,172.20,172.56,171.09,△0.85,5.10
￦/ Y100,949.28,"1,008.86","1,048.84","1,083.78","1,093.27","1,091.71",△0.14,8.21
Y/U$,112.77,110.59,111.38,109.69,108.93,108.28,△0.60,△2.09
U$/EUR,1.1927,1.1455,1.1181,1.1131,1.1133,1.1167,0.31,△2.51
CNY/U$,6.5426,6.8522,6.7401,6.9062,6.9049,6.9050,0.00,0.77

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.4 말,5.30,5.31,6.3,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.58,2.52,2.52,2.50,△0.08,0.28
DOW,"24,719","23,062","26,554","25,126","25,170","24,815",△2.52%,9.14%
NIKKEI,"22,765","20,015","22,259","20,943","20,601","20,411",△0.92%,1.98%
SHANGHAI COMP,"3,307","2,494","3,078","2,906","2,899","2,890",△0.30%,15.89%
"외평채가산금리(23년물, bp)",76,63,34,31,30,31,16.00,△33.00
"CDS (5 년, bp)",56,40,32,36,37,38,1.72,△1.95
"CRS (1 년, %)",1.38,1.21,1.10,0.93,0.86,0.83,0.03,△0.38

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.4 말,5.29,5.30,5.31,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,71.63,67.13,67.12,63.83,△4.90%,20.75%
WTI 선물 ($/배럴),60.42,45.33,63.91,58.81,56.59,53.50,△5.46%,18.02%
밀 (센트/부셀),427,512,429,491,515,503,△2.33%,△1.76%
옥수수 (센트/부셀),351,376,363,419,436,427,△2.06%,13.56%
동 ($/톤),"7,157","6,018","6,442","5,865","5,823","5,781",△0.72%,△3.94%
알루미늄 ($/톤),"2,242","1,881","1,809","1,770","1,762","1,761",△0.06%,△6.38%

[반도체]
,‘17,‘18,19. 2월,3월,4월,5.29,5.30,5.31,5월 (~31)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.79,5.05,4.25,3.62,3.61,3.60,3.74
"(%, YoY)",41.6,8.3,△37.5,△44.3,△52.6,△58.1,△58.2,△58.3,△57.5
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.98,4.92,4.96,5.06,5.06,5.06,5.07
"(%, YoY)",33.8,△2.6,△25.3,△27.9,△26.7,△24.5,△24.5,△24.5,△24.6
